,CHE 201,MTH 201,MEE 203,MEE 205,CSC 201,EEE 203,EEE 291,MSE 201,gpa
5230,75,66,79,54,25,25,50,69,2.9545454545454546
5231,40,73,82,38,91,75,38,76,3.5454545454545454
5232,80,38,50,45,66,74,25,82,3.1363636363636362
5233,83,69,22,79,75,78,90,84,4.363636363636363
5234,84,31,71,34,41,76,47,37,2.0454545454545454
5235,57,30,33,63,55,71,73,56,2.6818181818181817
5236,48,44,63,75,46,70,60,86,3.3181818181818183
5237,43,49,35,71,39,33,34,48,1.4545454545454546
5238,39,53,89,25,36,82,85,27,1.9090909090909092
5239,37,47,76,65,60,63,26,60,3.0
5240,68,84,57,81,31,69,58,74,3.772727272727273
5241,22,85,87,80,38,20,69,91,2.909090909090909
5242,82,37,71,25,48,23,86,32,1.6363636363636365
5243,45,77,38,82,61,31,53,63,3.090909090909091
5244,58,86,60,72,81,28,79,42,3.409090909090909
5245,63,77,49,55,55,28,38,55,2.8636363636363638
5246,31,34,24,63,83,80,55,85,2.727272727272727
5247,26,32,52,71,57,22,29,41,1.5
5248,32,50,76,89,53,45,64,24,2.5454545454545454
5249,36,77,56,71,68,91,83,81,4.0
5250,85,89,61,46,63,86,72,85,4.363636363636363
5251,54,37,66,64,54,20,84,71,2.6363636363636362
5252,54,41,41,33,52,39,69,24,1.2727272727272727
5253,81,64,36,28,65,61,80,70,3.409090909090909
5254,35,76,70,34,27,82,25,75,2.727272727272727
5255,24,49,36,59,28,78,26,62,2.0
5256,45,66,81,91,86,42,42,89,3.6818181818181817
5257,41,40,30,56,26,60,46,64,1.9090909090909092
5258,78,33,72,28,24,66,87,45,2.1818181818181817
5259,64,53,47,44,87,52,61,41,2.8181818181818183
5260,90,68,73,76,38,72,82,50,3.8636363636363638
5261,65,49,22,24,27,49,59,82,2.0
5262,39,35,84,83,46,39,77,75,2.3181818181818183
5263,48,62,83,31,61,67,67,57,3.1363636363636362
5264,91,44,74,43,72,41,88,91,3.1818181818181817
5265,35,23,44,64,75,42,77,46,1.9545454545454546
5266,67,40,60,34,38,75,88,70,2.6818181818181817
5267,53,67,87,60,48,66,24,91,3.6363636363636362
5268,85,77,70,37,48,72,88,76,3.909090909090909
5269,34,61,50,81,84,59,80,83,3.6818181818181817
5270,55,82,30,63,55,84,20,52,3.3636363636363638
5271,33,82,31,33,46,43,83,50,1.9545454545454546
5272,20,33,26,37,82,31,51,25,0.8181818181818182
5273,22,27,47,75,89,76,27,75,2.909090909090909
5274,66,20,40,79,67,43,59,44,2.272727272727273
5275,74,68,24,50,50,49,79,38,2.727272727272727
5276,22,57,36,89,28,44,73,91,2.272727272727273
5277,82,72,88,78,42,30,73,41,3.227272727272727
5278,22,60,74,73,28,60,80,48,2.909090909090909
5279,79,54,32,75,23,79,39,84,3.272727272727273
5280,35,54,32,72,69,49,41,38,2.090909090909091
5281,32,44,60,27,53,83,91,30,1.8636363636363635
5282,20,70,90,21,41,81,82,44,2.5454545454545454
5283,77,68,77,52,29,52,54,46,3.090909090909091
5284,75,26,86,30,20,21,85,34,1.3636363636363635
5285,80,59,86,71,20,78,75,23,3.272727272727273
5286,43,76,41,67,29,90,43,65,2.9545454545454546
5287,88,43,21,44,23,32,25,54,1.4090909090909092
5288,72,50,56,69,44,28,59,53,2.727272727272727
5289,29,62,32,39,82,39,47,62,2.0454545454545454
5290,80,50,52,67,57,23,27,29,2.4545454545454546
5291,89,28,43,62,58,48,40,73,2.727272727272727
5292,25,58,36,32,22,52,47,52,1.4545454545454546
5293,81,69,71,75,57,49,90,24,3.4545454545454546
5294,80,26,75,40,84,40,36,43,2.227272727272727
5295,58,24,46,48,63,43,34,41,1.6818181818181819
5296,57,38,75,31,36,63,56,63,2.090909090909091
5297,83,73,20,31,57,51,30,25,2.409090909090909
5298,29,65,32,85,60,86,21,50,3.0454545454545454
5299,66,37,44,38,58,81,28,54,2.1363636363636362
5300,74,81,80,30,37,81,23,44,2.8636363636363638
5301,26,44,64,74,83,90,64,58,3.1818181818181817
5302,63,51,22,46,85,43,36,83,2.8636363636363638
5303,30,37,20,42,54,70,77,40,1.5909090909090908
5304,57,64,79,24,84,74,62,47,3.409090909090909
5305,27,25,71,39,71,49,80,81,2.3181818181818183
5306,41,51,69,91,47,45,78,40,2.6363636363636362
5307,52,26,32,27,22,61,90,33,1.1818181818181819
5308,39,50,42,78,49,25,79,33,1.8181818181818181
5309,86,30,55,29,39,34,67,76,1.8181818181818181
5310,86,84,87,74,40,47,29,61,3.6818181818181817
5311,56,32,24,27,22,24,75,88,1.3181818181818181
5312,43,62,68,72,82,85,81,90,4.181818181818182
5313,37,46,57,70,27,82,88,73,2.909090909090909
5314,85,67,52,82,81,46,41,38,3.3636363636363638
5315,86,71,41,84,62,82,91,68,4.363636363636363
5316,49,77,28,34,51,30,64,83,2.4545454545454546
5317,43,27,49,66,44,31,67,70,1.8636363636363635
5318,54,48,87,23,31,77,82,29,2.1363636363636362
5319,38,51,50,20,75,48,33,54,2.1818181818181817
5320,28,30,80,55,33,48,82,41,1.5
5321,65,46,44,36,45,55,64,60,2.409090909090909
5322,87,70,65,38,91,28,72,32,2.8636363636363638
5323,53,39,73,48,39,20,62,23,1.3181818181818181
5324,28,84,62,90,85,68,81,22,3.409090909090909
5325,79,62,78,80,50,34,62,76,3.8181818181818183
5326,67,82,53,67,80,27,68,58,3.5454545454545454
5327,71,65,40,30,32,41,81,43,2.0
5328,21,82,42,76,73,63,37,74,3.590909090909091
5329,71,20,38,31,38,40,55,47,1.2272727272727273
5330,33,42,86,44,60,49,30,79,2.272727272727273
5331,32,41,25,35,24,22,54,56,0.7272727272727273
5332,87,56,78,49,32,32,34,23,1.9545454545454546
5333,50,86,21,20,74,58,80,20,2.6363636363636362
5334,52,41,58,82,50,78,79,31,2.8636363636363638
5335,83,26,84,29,25,32,25,80,1.8181818181818181
5336,29,27,29,74,26,53,38,53,1.5
5337,30,66,74,86,42,90,35,57,3.090909090909091
5338,55,57,63,80,86,53,52,24,3.227272727272727
5339,61,60,61,79,59,59,83,91,4.045454545454546
5340,74,23,43,90,26,88,38,91,2.8181818181818183
5341,40,46,47,68,45,30,43,27,1.5454545454545454
5342,70,77,82,89,65,68,22,21,3.8181818181818183
5343,69,24,78,65,51,40,32,46,2.3636363636363638
5344,71,62,49,22,44,56,55,37,2.272727272727273
5345,47,20,90,24,28,45,86,56,1.6363636363636365
5346,32,30,37,42,33,61,42,70,1.4090909090909092
5347,58,55,66,72,68,39,54,57,3.090909090909091
5348,42,70,48,42,73,20,83,56,2.6818181818181817
5349,38,47,61,49,76,82,27,67,2.909090909090909
5350,88,62,31,50,79,34,85,35,2.727272727272727
5351,47,48,91,57,39,45,28,21,1.7727272727272727
5352,46,65,61,77,36,82,87,34,2.9545454545454546
5353,24,46,67,58,49,57,54,34,1.9545454545454546
5354,78,33,64,29,48,85,67,48,2.4545454545454546
5355,83,43,64,85,30,45,63,21,2.3636363636363638
5356,23,83,38,79,41,58,66,66,2.8636363636363638
5357,35,57,78,67,85,23,77,60,3.0
5358,89,65,65,69,40,53,41,69,3.4545454545454546
5359,30,24,61,91,25,81,71,36,1.9545454545454546
5360,49,20,52,71,27,70,42,53,2.3636363636363638
5361,63,76,52,90,51,88,81,86,4.409090909090909
5362,69,20,60,20,79,74,63,43,2.590909090909091
5363,50,76,51,82,80,54,69,42,3.6818181818181817
5364,88,63,36,47,72,33,23,50,2.772727272727273
5365,63,41,44,21,63,59,41,74,2.5
5366,37,25,81,85,35,38,78,78,2.0454545454545454
5367,69,83,39,30,21,67,43,41,2.1818181818181817
5368,59,81,54,24,43,21,83,57,2.3636363636363638
5369,80,55,79,75,70,56,54,36,3.590909090909091
5370,86,69,48,85,43,62,91,63,3.727272727272727
5371,59,23,51,46,60,89,49,63,2.8181818181818183
5372,24,83,64,38,88,63,49,90,3.272727272727273
5373,73,64,58,56,28,86,47,66,3.409090909090909
5374,22,60,33,72,89,47,49,86,3.1363636363636362
5375,57,37,87,41,27,80,37,78,2.3636363636363638
5376,87,85,82,54,74,55,38,52,3.9545454545454546
5377,47,51,25,53,38,61,41,37,1.8181818181818181
5378,47,30,22,59,80,60,46,31,2.0
5379,22,80,31,80,59,59,27,63,2.9545454545454546
5380,37,45,56,32,86,27,27,30,1.3181818181818181
5381,70,28,53,91,49,72,41,46,2.909090909090909
5382,40,24,29,31,60,40,69,46,1.2727272727272727
5383,35,25,27,47,91,74,20,49,1.9090909090909092
5384,49,73,50,29,58,69,62,74,3.272727272727273
5385,46,37,57,75,65,70,86,28,2.6818181818181817
5386,69,70,62,31,49,54,28,21,2.5
5387,60,60,59,35,60,25,22,87,2.772727272727273
5388,47,25,71,51,37,61,22,67,2.227272727272727
5389,39,33,70,41,24,21,52,74,1.4090909090909092
5390,86,34,22,84,48,40,20,89,2.4545454545454546
5391,72,28,61,79,27,27,75,69,2.5
5392,84,75,46,62,28,25,28,53,2.727272727272727
5393,79,63,86,28,89,63,74,72,4.0
5394,24,71,66,35,37,36,63,60,2.0
5395,47,82,49,31,58,55,37,27,2.1818181818181817
5396,41,29,80,50,72,26,58,85,2.5
5397,64,88,55,70,74,89,30,36,3.772727272727273
5398,82,81,24,42,70,31,82,44,2.772727272727273
5399,36,34,76,44,41,22,49,31,0.8181818181818182
5400,45,63,59,27,48,47,68,24,2.0
5401,33,25,37,75,27,23,24,32,0.6818181818181818
5402,44,63,55,60,38,86,79,43,2.727272727272727
5403,79,42,26,33,33,73,22,69,2.090909090909091
5404,88,72,75,87,40,79,20,73,4.2272727272727275
5405,56,23,45,80,47,70,58,90,3.0454545454545454
5406,64,29,80,87,39,22,72,90,2.590909090909091
5407,35,32,40,80,27,32,35,76,1.4545454545454546
5408,67,57,64,74,37,43,70,87,3.1818181818181817
5409,73,62,50,76,75,61,56,51,4.136363636363637
5410,25,36,45,41,45,36,74,84,1.5
5411,88,59,58,33,80,76,79,52,3.5
5412,61,41,58,26,81,70,25,22,2.3636363636363638
5413,34,34,60,61,61,86,47,49,2.5
5414,41,22,38,46,48,63,66,70,2.090909090909091
5415,35,72,35,67,51,80,51,33,2.6818181818181817
5416,79,65,45,74,80,43,41,29,3.1363636363636362
5417,39,91,65,57,28,84,41,35,2.409090909090909
5418,54,74,77,80,83,32,63,40,3.4545454545454546
5419,62,82,25,46,30,49,51,21,2.1363636363636362
5420,31,90,52,41,64,89,65,79,3.409090909090909
5421,74,76,20,28,81,56,30,53,3.090909090909091
5422,57,51,22,72,63,87,54,79,3.6818181818181817
5423,45,63,78,37,52,46,64,62,2.8636363636363638
5424,89,47,65,57,23,53,64,27,2.409090909090909
5425,49,61,60,87,91,33,68,64,3.4545454545454546
5426,61,82,55,40,71,77,47,78,4.0
5427,73,74,74,66,71,64,91,73,4.7272727272727275
5428,83,44,24,37,89,77,38,60,2.772727272727273
5429,57,75,68,36,43,28,30,68,2.3636363636363638
5430,89,37,85,90,47,65,61,32,2.8181818181818183
5431,54,84,67,51,67,64,41,27,3.227272727272727
5432,60,44,65,37,57,36,82,35,1.7272727272727273
5433,64,47,72,65,90,34,24,51,3.0
5434,39,72,44,45,40,81,56,63,2.772727272727273
5435,77,24,68,23,25,64,64,46,2.0454545454545454
5436,51,84,83,22,76,35,85,83,3.3636363636363638
5437,62,36,37,62,31,83,70,64,2.5454545454545454
5438,82,40,68,60,45,24,30,35,2.0454545454545454
5439,71,24,54,81,42,40,25,21,1.9090909090909092
5440,65,88,40,51,77,30,87,44,3.0
5441,62,21,46,49,53,63,85,44,2.3181818181818183
5442,61,88,74,48,62,28,63,31,2.909090909090909
5443,54,32,35,87,58,75,27,23,2.1818181818181817
5444,54,76,82,68,67,54,46,55,3.772727272727273
5445,43,68,22,64,75,58,77,62,3.272727272727273
5446,86,73,62,79,65,40,90,81,4.2272727272727275
5447,42,22,90,60,91,59,85,64,3.0
5448,33,63,72,74,30,49,89,64,2.909090909090909
5449,47,72,31,24,80,80,66,31,2.727272727272727
5450,90,53,54,47,67,66,84,87,3.772727272727273
5451,66,65,72,75,20,82,53,74,3.909090909090909
5452,33,63,28,69,42,82,21,69,2.6363636363636362
5453,65,30,63,81,75,52,58,78,3.5
5454,56,70,89,23,82,71,39,62,3.6818181818181817
5455,62,42,44,84,53,84,50,32,2.727272727272727
5456,72,26,22,88,89,31,22,74,2.727272727272727
5457,90,56,26,54,28,72,76,33,2.5454545454545454
5458,48,49,42,61,85,79,23,80,3.3181818181818183
5459,83,29,90,35,81,44,47,77,2.727272727272727
5460,36,49,57,76,48,47,29,82,2.5454545454545454
5461,43,44,82,39,80,37,82,77,2.3636363636363638
5462,59,64,75,60,36,26,24,79,2.8181818181818183
5463,21,91,34,51,28,51,63,73,2.590909090909091
5464,75,89,71,46,81,36,78,84,3.909090909090909
5465,80,40,69,88,74,64,27,82,3.8181818181818183
5466,46,68,48,88,27,31,37,39,1.8636363636363635
5467,86,28,89,68,27,38,34,45,1.9545454545454546
5468,38,81,44,48,50,58,89,68,2.8636363636363638
5469,45,21,59,91,33,60,77,25,2.0
5470,61,31,39,25,83,40,70,22,1.5909090909090908
5471,54,88,26,72,72,23,82,82,3.590909090909091
5472,75,85,58,66,24,90,33,63,3.6363636363636362
5473,72,62,62,70,43,41,64,40,3.0454545454545454
5474,36,51,75,74,42,74,72,48,3.0
5475,38,84,31,75,27,49,55,62,2.5454545454545454
5476,35,49,51,57,55,33,21,26,1.4545454545454546
5477,80,71,79,27,66,38,69,46,3.0454545454545454
5478,39,48,72,87,71,90,78,65,3.6363636363636362
5479,87,22,26,58,72,25,52,79,2.590909090909091
5480,28,69,75,51,61,54,66,27,2.727272727272727
5481,31,69,78,83,53,83,32,75,3.6363636363636362
5482,38,89,60,72,45,54,66,76,3.5
5483,40,58,64,21,61,56,32,40,2.1363636363636362
5484,73,26,48,37,89,62,82,27,2.3181818181818183
5485,45,68,76,40,91,28,29,75,2.9545454545454546
5486,51,76,63,76,79,45,25,88,4.0
5487,66,86,34,20,52,26,83,74,2.772727272727273
5488,66,72,39,58,56,75,26,60,3.5
5489,57,25,26,22,77,74,87,39,2.0
5490,55,81,55,60,46,34,34,75,3.090909090909091
5491,32,76,88,62,49,20,36,36,2.1818181818181817
5492,67,31,67,70,52,88,20,31,2.6818181818181817
5493,69,81,32,87,89,52,83,34,3.4545454545454546
5494,62,52,52,57,25,41,86,45,2.409090909090909
5495,86,77,81,74,70,45,52,85,4.5
5496,39,83,67,61,59,76,30,64,3.4545454545454546
5497,88,90,71,72,79,61,45,57,4.454545454545454
5498,21,22,91,60,27,91,82,63,2.4545454545454546
5499,65,63,69,42,52,88,48,22,2.9545454545454546
5500,38,84,33,26,84,86,67,72,3.1363636363636362
5501,43,74,38,49,84,38,36,28,2.0
5502,54,40,34,35,40,53,59,55,1.6818181818181819
5503,64,63,71,76,49,62,35,49,3.5
5504,68,28,48,53,40,81,26,46,2.227272727272727
5505,37,82,24,53,73,44,26,71,2.8181818181818183
5506,34,34,21,38,62,38,20,76,1.2272727272727273
5507,90,51,29,29,46,66,51,22,2.1818181818181817
5508,72,40,69,41,22,25,24,86,2.0454545454545454
5509,42,26,69,89,84,87,70,39,2.772727272727273
5510,69,50,80,81,21,42,30,86,3.0454545454545454
5511,61,87,67,60,66,22,27,88,3.590909090909091
5512,73,52,73,22,85,23,69,82,3.227272727272727
5513,82,68,63,56,90,59,91,37,3.5
5514,87,69,74,82,72,53,25,70,4.318181818181818
5515,31,22,77,47,83,22,60,66,2.1363636363636362
5516,40,36,49,37,39,34,44,34,0.36363636363636365
5517,51,34,76,55,34,46,66,22,1.7272727272727273
5518,25,51,49,59,63,77,72,74,3.272727272727273
5519,81,30,66,31,43,42,91,81,2.227272727272727
5520,22,28,57,23,67,78,78,30,1.7272727272727273
5521,91,76,72,22,86,76,25,26,3.409090909090909
5522,29,88,30,58,33,41,46,76,2.227272727272727
5523,72,65,71,36,37,70,55,72,3.3636363636363638
5524,88,58,42,57,51,28,29,38,2.1363636363636362
5525,69,26,79,52,54,62,84,53,3.0
5526,52,48,24,44,37,26,52,56,1.4545454545454546
5527,79,58,45,43,37,61,88,58,2.727272727272727
5528,33,85,62,46,69,59,82,68,3.272727272727273
5529,49,84,35,40,51,80,53,82,3.227272727272727
5530,76,60,30,72,69,63,68,48,3.6363636363636362
5531,48,83,81,23,80,61,71,21,3.090909090909091
5532,36,49,79,78,71,56,72,21,2.8181818181818183
5533,73,49,64,24,79,59,88,31,2.727272727272727
5534,68,35,68,73,87,78,65,33,3.1363636363636362
5535,79,87,33,80,47,80,81,91,4.136363636363637
5536,76,42,23,86,55,22,76,41,2.3181818181818183
5537,62,68,48,54,88,35,59,30,2.6818181818181817
5538,24,28,52,53,62,60,20,25,1.7727272727272727
5539,39,48,38,36,69,73,30,90,2.272727272727273
5540,64,60,35,87,87,41,64,58,3.3636363636363638
5541,48,69,88,75,43,82,37,37,2.9545454545454546
5542,47,29,83,74,65,25,30,65,2.5
5543,55,56,87,43,52,71,65,88,3.5
5544,20,68,60,47,27,87,75,38,2.272727272727273
5545,81,87,82,28,24,86,63,51,3.3181818181818183
5546,86,64,71,76,74,75,64,59,4.5
5547,56,57,81,27,35,48,87,85,2.590909090909091
5548,33,27,39,61,58,39,41,87,1.6818181818181819
5549,64,70,86,43,66,89,81,72,4.181818181818182
5550,21,68,51,31,91,33,78,30,1.9090909090909092
5551,88,58,43,47,38,40,24,43,1.8636363636363635
5552,31,35,47,91,81,83,38,54,2.6363636363636362
5553,42,83,73,90,42,52,34,83,3.409090909090909
5554,37,38,68,76,28,82,31,46,2.0
5555,79,46,25,43,22,25,90,74,2.090909090909091
5556,25,71,43,50,85,25,90,88,3.0
5557,60,67,80,30,56,61,29,21,2.6818181818181817
5558,54,69,44,46,88,91,20,62,3.409090909090909
5559,30,81,48,37,42,28,52,31,1.3636363636363635
5560,33,60,21,21,42,63,36,29,1.4090909090909092
5561,70,39,82,87,40,80,79,24,2.8636363636363638
5562,44,28,55,30,76,84,62,45,2.227272727272727
5563,33,65,41,65,39,23,29,22,1.3636363636363635
5564,42,46,23,29,61,76,53,50,2.272727272727273
5565,51,76,66,85,54,51,28,71,3.8636363636363638
5566,90,54,75,56,56,86,20,53,3.590909090909091
5567,72,65,47,33,39,48,63,38,2.0454545454545454
5568,89,43,57,75,60,69,24,60,3.4545454545454546
5569,69,32,41,33,86,25,68,74,2.1818181818181817
5570,89,25,37,27,37,86,71,82,2.272727272727273
5571,44,69,88,49,84,75,87,90,3.8636363636363638
5572,52,82,25,60,83,82,53,29,3.3636363636363638
5573,54,48,25,39,84,59,41,39,1.9090909090909092
5574,66,67,56,64,54,62,82,87,3.9545454545454546
5575,40,33,63,20,54,87,40,28,1.6363636363636365
5576,25,89,53,46,45,49,91,58,2.6363636363636362
5577,32,74,78,34,77,64,79,82,3.5
5578,90,80,79,25,82,76,87,24,3.6363636363636362
5579,62,46,29,70,60,22,72,44,2.5
5580,73,84,75,90,86,22,20,85,4.090909090909091
5581,54,81,33,77,86,27,45,37,2.772727272727273
5582,84,75,38,74,89,31,24,90,3.6363636363636362
5583,51,57,51,85,89,51,64,56,3.590909090909091
5584,81,47,91,64,85,53,79,91,4.045454545454546
5585,49,79,90,33,28,63,73,25,2.409090909090909
5586,61,78,76,72,55,81,87,73,4.590909090909091
5587,78,48,68,56,61,70,33,23,3.0454545454545454
5588,64,33,41,82,50,34,72,31,1.9545454545454546
5589,23,82,44,84,83,81,26,51,3.4545454545454546
5590,42,49,26,59,75,90,50,60,2.9545454545454546
5591,26,60,53,29,66,56,77,51,2.590909090909091
5592,66,78,33,41,37,33,66,24,1.7727272727272727
5593,25,27,20,89,22,67,21,36,1.2272727272727273
5594,41,84,82,63,61,57,38,45,3.272727272727273
5595,40,57,58,76,63,77,36,55,3.272727272727273
5596,76,47,51,22,51,70,37,84,3.090909090909091
5597,49,38,79,34,78,21,31,91,2.090909090909091
5598,80,20,74,30,86,21,41,71,2.5454545454545454
5599,78,84,20,26,34,69,46,43,2.3636363636363638
5600,21,31,71,79,44,51,50,52,2.227272727272727
5601,29,52,59,51,31,59,60,42,1.9545454545454546
5602,24,31,78,57,44,65,73,49,2.0454545454545454
5603,32,75,81,69,35,41,21,78,2.727272727272727
5604,59,46,71,63,20,80,62,33,2.6363636363636362
5605,41,70,58,68,87,51,57,20,3.090909090909091
5606,40,55,80,57,24,24,84,56,2.1818181818181817
5607,30,35,68,21,51,40,49,80,1.6818181818181819
5608,48,82,31,57,64,40,55,84,3.090909090909091
5609,22,62,44,90,45,34,41,30,1.8181818181818181
5610,31,84,66,73,60,28,73,43,2.8636363636363638
5611,78,65,28,77,90,34,53,23,2.909090909090909
5612,34,32,71,28,87,23,32,44,1.2727272727272727
5613,33,20,85,89,75,51,80,25,2.4545454545454546
5614,91,59,83,63,54,26,75,57,3.272727272727273
5615,56,66,29,29,85,21,36,24,1.8181818181818181
5616,52,52,23,50,48,83,36,38,2.3181818181818183
5617,43,44,36,70,38,86,83,72,2.590909090909091
5618,20,79,49,86,29,87,88,60,3.227272727272727
5619,57,46,41,64,46,59,22,57,2.5
5620,82,64,24,42,84,87,60,26,3.090909090909091
5621,49,74,64,76,28,35,68,38,2.409090909090909
5622,61,67,60,48,42,45,72,74,3.227272727272727
5623,28,56,80,45,60,86,47,40,2.727272727272727
5624,56,89,22,65,66,61,50,42,3.227272727272727
5625,31,43,54,43,37,21,32,74,1.2727272727272727
5626,28,53,71,37,80,51,23,23,2.090909090909091
5627,76,63,71,69,54,75,53,88,4.318181818181818
5628,34,60,31,41,90,28,76,40,1.9090909090909092
5629,22,83,35,29,80,66,31,30,2.1363636363636362
5630,46,20,88,29,32,73,34,65,1.9545454545454546
5631,91,87,41,63,67,54,54,75,4.0
5632,45,23,42,63,22,60,52,89,2.272727272727273
5633,40,42,50,30,78,34,54,68,1.9545454545454546
5634,25,23,68,63,86,70,73,47,2.772727272727273
5635,75,71,91,87,89,57,64,52,4.409090909090909
5636,48,43,52,72,89,79,69,50,3.3636363636363638
5637,86,85,79,67,44,62,35,70,3.9545454545454546
5638,36,67,73,52,81,53,56,87,3.5
5639,54,26,47,44,85,33,60,20,1.5909090909090908
5640,44,36,63,68,31,26,63,53,1.6363636363636365
5641,85,49,48,34,78,82,29,26,2.590909090909091
5642,41,88,73,24,37,65,86,79,2.9545454545454546
5643,53,83,47,36,81,81,26,50,3.272727272727273
5644,28,55,66,64,42,43,34,40,1.8636363636363635
5645,71,28,75,52,66,32,89,52,2.727272727272727
5646,62,43,86,59,84,78,29,49,3.227272727272727
5647,20,64,47,68,30,54,74,67,2.6363636363636362
5648,82,44,61,47,32,34,83,27,1.7272727272727273
5649,75,47,57,21,25,85,47,39,2.090909090909091
5650,24,80,38,52,64,71,22,54,2.9545454545454546
5651,61,66,62,58,21,33,40,63,2.6363636363636362
5652,51,61,89,61,37,61,47,83,3.4545454545454546
5653,37,55,45,43,21,66,39,27,1.4090909090909092
5654,64,43,23,35,56,45,54,41,1.6818181818181819
5655,45,34,63,30,78,20,78,35,1.5454545454545454
5656,78,53,22,55,21,23,21,26,1.6363636363636365
5657,90,42,30,43,50,65,32,79,2.6363636363636362
5658,20,61,70,54,37,89,53,25,2.409090909090909
5659,52,38,36,46,52,45,56,52,1.9090909090909092
5660,74,24,42,35,87,69,54,55,2.5454545454545454
5661,90,79,73,28,60,29,73,55,3.227272727272727
5662,47,88,22,47,56,22,44,25,1.9090909090909092
5663,62,83,70,77,29,39,80,86,3.5
5664,65,86,77,76,70,91,88,87,4.863636363636363
5665,34,60,37,37,46,37,21,23,1.0
5666,37,40,34,44,91,67,83,77,2.4545454545454546
5667,52,67,63,42,42,23,60,63,2.5
5668,66,63,55,83,31,37,24,78,2.909090909090909
5669,31,73,36,75,53,21,62,38,2.1818181818181817
5670,88,75,77,42,34,48,51,36,2.590909090909091
5671,59,74,38,24,53,75,69,32,2.590909090909091
